Step Temp v_strain v_sigmaxx v_sigmayy PotEng KinEng Lx Ly Volume
  305900    318.46313      0.15295   0.74086966    5.9128102   -101.85966    2.2640525    8.2845016    9.6856993    661.58863
  306000    333.23864        0.153  -0.11065799    6.1718427   -101.97503    2.3690961    8.2157083    9.6861194    656.12335
  306100    248.18645      0.15305  -0.78058442    6.0990633   -101.99872    1.7644339    8.2685921    9.6865395    660.37539
  306200    263.52445       0.1531    1.2813318    5.0545375    -102.1288    1.8734764    8.3074902    9.6869595    663.51078
  306300    272.21355      0.15315  -0.45603608    5.0127159   -102.11209      1.93525     8.182611    9.6873796    653.56515
  306400    357.64424       0.1532  -0.72158371    6.0344195   -102.53311    2.5426031    8.2644493    9.6877996    660.13039
  306500    304.99067      0.15325    1.1187982    5.6963521   -102.08292    2.1682726    8.2598658    9.6882197    659.79288
  306600    362.97869       0.1533  -0.48471758    4.8299927   -101.78375    2.5805273     8.151272    9.6886397    651.14671
  306700    320.65891      0.15335  -0.50012529    4.9431663   -101.29253    2.2796629    8.2082895    9.6890598    655.72986
  306800    256.62964       0.1534   0.70459593    5.6579093   -101.28358    1.8244591    8.2031956    9.6894799    655.35134
  306900    305.49006      0.15345  -0.39928768    4.7541522   -101.96468    2.1718229    8.2052084    9.6898999    655.54056
  307000     338.9465       0.1535  0.090990159    4.4106191    -102.2765    2.4096751    8.1795922      9.69032    653.52233
  307100    323.20338      0.15355  -0.34173209    5.5663524    -102.4194    2.2977524    8.2545762      9.69074    659.54189
  307200    216.09374       0.1536   0.53715102    5.9869577   -102.23153    1.5362769    8.2431872    9.6911601    658.66045
  307300    250.67199      0.15365 -0.089653779    5.4745205   -102.27043    1.7821044    8.2614403    9.6915802    660.14756
  307400    283.40449       0.1537  -0.15976481    6.4901232   -102.25907    2.0148098    8.2243497    9.6920002    657.21224
  307500    270.09742      0.15375   0.53054068    5.8551093   -101.96938    1.9202058    8.2267221    9.6924203    657.43031
  307600    293.74547       0.1538  -0.83141062    6.8239273   -101.76554     2.088327    8.2201405    9.6928403    656.93282
  307700    348.66714      0.15385   0.60897479    4.2913301   -101.91606     2.478782    8.2749215    9.6932604    661.33944
  307800    290.02354       0.1539   0.39788556    4.8805125   -101.93877    2.0618667    8.1879962    9.6936804    654.42065
  307900    295.16395      0.15395   -1.1280637    6.3150907   -102.11575    2.0984114    8.2080201    9.6941005    656.04947
  308000    238.18365        0.154   0.77922683    5.5419655   -101.68734     1.693321    8.2531183    9.6945206    659.68266
  308100    346.17513      0.15405 -0.031930552    5.3065653   -102.13239    2.4610656    8.1762945    9.6949406    653.57035
  308200    274.50975       0.1541   -0.6235983     5.594661    -101.5764    1.9515743     8.268097    9.6953607     660.9372
  308300    298.42643      0.15415   0.89883048    5.2410163   -101.87449    2.1216054    8.2712608    9.6957807    661.21875
  308400    265.36486       0.1542  -0.61427648    6.5515177   -102.11217    1.8865605    8.1813782    9.6962008    654.06171
  308500    261.07678      0.15425 -0.018864488    5.7693922   -102.23865    1.8560752    8.2515313    9.6966208     659.6987
  308600    246.92804       0.1543   0.52950784    5.9192331   -101.97125    1.7554874    8.2349497    9.6970409    658.40154
  308700    268.64734      0.15435  -0.69772453    5.4322821    -101.4006    1.9098967     8.240865     9.697461    658.90303
  308800    323.04066       0.1544   0.69065643    5.2539721   -101.60174    2.2965955    8.2289696     9.697881    657.98042
  308900    370.90217      0.15445  -0.10073961     5.979465   -102.07456    2.6368578    8.2607631    9.6983011    660.55121
  309000    314.76338       0.1545 -0.086715274    5.3798007   -102.09068    2.2377498    8.1842317    9.6987211    654.45991
  309100    293.41003      0.15455  -0.87309136    5.0869533   -102.23255    2.0859423    8.2453119    9.6991412    659.37281
  309200     277.1462       0.1546    1.4041136    6.2735784   -102.11012    1.9703177    8.2508601    9.6995613    659.84507
  309300     289.0389      0.15465  -0.56522757    5.8819626   -102.02806    2.0548665    8.2165076    9.6999813    657.12625
  309400    349.60248       0.1547  -0.56389072    4.5462418   -102.38295    2.4854317    8.2723477    9.7004014     661.6208
  309500    313.63744      0.15475   0.41491173    5.7349675   -101.98884    2.2297451    8.3111112    9.7008214    664.74987
  309600    306.05597       0.1548   0.32003783    6.1884102    -101.5795    2.1758461    8.2896549    9.7012415    663.06244
  309700    358.64487      0.15485   0.42985083    5.2892378   -101.75184    2.5497168      8.23327    9.7016615    658.58091
  309800    295.54516       0.1549  -0.97500562    4.7352598   -101.61054    2.1011216    8.1233517    9.7020816    649.81665
  309900    280.42957      0.15495 -0.093663854    5.5824024   -102.08793    1.9936602    8.2580776    9.7025017    660.62247
  310000    235.56729        0.155    1.0138049    5.9813466   -101.91021    1.6747204    8.2232174    9.7029217    657.86224
  310100    271.91746      0.15505  -0.79907504    4.8111667   -101.94429     1.933145    8.1652356    9.7033418    653.25194
  310200    293.10776       0.1551  -0.19051987    4.2352482   -101.69785    2.0837933     8.254472    9.7037618     660.4198
  310300    331.61281      0.15515   0.43167457    5.2562251   -101.87663    2.3575376    8.2594954    9.7041819    660.85032
  310400    299.55607       0.1552  -0.38019054    6.0103333   -101.85823    2.1296364    8.3176226     9.704602    665.52994
  310500    262.95591      0.15525   0.98539432    5.1180067   -101.77004    1.8694345    8.2655155     9.705022    661.38925
  310600    282.75748       0.1553    -0.531013     5.105597   -102.17126      2.01021     8.247633    9.7054421    659.98689
  310700    277.20576      0.15535  -0.36376506    5.6910553   -102.48985    1.9707411    8.2357826    9.7058621    659.06713
  310800     248.8279       0.1554   0.70277802    6.6147019   -102.20576    1.7689942    8.2302043    9.7062822    658.64923
  310900    329.49805      0.15545  -0.39191978    5.3386618   -102.18561    2.3425031    8.1354571    9.7067022    651.09495
  311000    322.37742       0.1555  -0.60991213    4.7982565   -101.95553    2.2918804    8.2542038    9.7071223    660.62705
  311100    264.69022      0.15555   0.98832638    4.8448282   -101.56506    1.8817643      8.21576    9.7075424    657.57864
  311200    310.84773       0.1556  -0.44351669    5.1464501    -101.7921    2.2099123    8.1398086    9.7079624    651.52778
  311300    328.26658      0.15565  -0.22144786    4.8373341   -101.73396    2.3337483    8.2790773    9.7083825    662.70382
  311400    315.01946       0.1557   0.49048861    4.8668371   -101.70822    2.2395703    8.2322058    9.7088025    658.98047
  311500    244.22624      0.15575  -0.27043538    5.7453847   -101.74224    1.7362796    8.2371273    9.7092226    659.40297
  311600    255.83691       0.1558  -0.25706974     5.784346    -102.0201    1.8188234    8.2535898    9.7096426    660.74942
  311700     287.7089      0.15585    1.0896394    5.4700971   -102.09767    2.0454112    8.2361809    9.7100627    659.38426
  311800    381.02109       0.1559   -1.7313914    6.1657503   -102.22533    2.7087963    8.1965947    9.7104828    656.24339
  311900    289.13818      0.15595    1.2473817    4.4520964   -101.35798    2.0555724    8.3563653    9.7109028    669.06403
  312000    315.32956        0.156   0.72836266    5.7349446   -101.63812    2.2417749    8.1766871    9.7113229    654.70617
  312100    292.32203      0.15605    -1.869861     5.480918   -101.71853    2.0782074    8.1739275    9.7117429    654.51351
  312200    308.08928       0.1561    1.0640235    4.7442193    -102.0868    2.1903016    8.2653751     9.712163    661.86465
  312300    274.50892      0.15615    0.1075203     5.068918    -101.9565    1.9515685    8.2368784    9.7125831    659.61126
  312400    284.29737       0.1562  -0.77809095    5.2976773   -101.93677    2.0211575    8.2489911    9.7130031    660.60982
  312500    306.17693      0.15625    1.1791365    4.8245051   -101.67966    2.1767061     8.266786    9.7134232    662.06353
  312600    359.29423       0.1563   -1.2850638     3.794023   -101.43437    2.5543333      8.19369    9.7138432    656.23785
  312700    320.53572      0.15635   0.92587995    5.7107037    -101.4816    2.2787872    8.3226008    9.7142633    666.59122
  312800    312.18888       0.1564  -0.17432584    5.3367581   -101.82666    2.2194469    8.1858595    9.7146833    655.66741
  312900    298.80595      0.15645  -0.05373284    4.9341335   -102.09009    2.1243035    8.2144873    9.7151034    657.98887
  313000    296.42979       0.1565  -0.48816763    4.4450822   -102.23579    2.1074107    8.2560969    9.7155235    661.35044
  313100    294.74968      0.15655    1.1942967    5.7968955   -102.22257    2.0954663    8.1981723    9.7159435    656.73881
  313200    271.97877       0.1566   -1.1992918    4.9696254   -101.75132    1.9335808    8.1884773    9.7163636    655.99052
  313300     364.9555      0.15665 -0.080910324    5.7349659   -101.70826     2.594581    8.2962813    9.7167836    664.65559
  313400    339.55526       0.1567   0.98975253    5.4462967    -101.8097    2.4140029    8.3105593    9.7172037    665.82825
  313500    268.07653      0.15675  -0.55299261     5.459063   -101.65848    1.9058386    8.2419449    9.7176238    660.35952
  313600    310.72037       0.1568   0.18676566    6.2103606   -102.22247    2.2090068    8.2240988    9.7180438    658.95815
  313700    245.21649      0.15685  -0.28292732    6.3336298   -102.00977    1.7433196    8.1912692    9.7184639    656.35603
  313800    318.43452       0.1569   0.42379016    5.0067692   -102.15783     2.263849    8.1594317    9.7188839     653.8332
  313900    323.35741      0.15695  -0.47936575    4.8852036   -101.66636    2.2988474    8.1487792     9.719304    653.00781
  314000    329.15567        0.157   -0.5045403     6.072679   -101.80023     2.340069    8.2770921     9.719724    663.31891
  314100    322.45418      0.15705     1.535737    5.4245958   -102.00199    2.2924261    8.2852604    9.7201441    664.00222
  314200    243.38128       0.1571   -1.2846192    5.2587107   -101.94598    1.7302725    8.2094272    9.7205642    657.95318
  314300    255.24589      0.15715   0.73024568    6.0095014   -102.05247    1.8146216    8.3091621    9.7209842    665.97531
  314400    261.21863       0.1572   0.22440625    5.5765776   -101.83898    1.8570837    8.2006791    9.7214043    657.30885
  314500    297.03971      0.15725  -0.87616727    4.6265347   -101.78474    2.1117468    8.1845996    9.7218243    656.04838
  314600    324.87193       0.1573   0.31064088    4.5235824   -101.88594    2.3096146    8.2502834    9.7222444    661.34194
  314700     257.1365      0.15735   0.60370812    3.9518462   -101.75212    1.8280625    8.1979752    9.7226645    657.17731
  314800    296.87157       0.1574  -0.81684248    5.6674059   -102.30714    2.1105515    8.2068017    9.7230845    657.91329
  314900    237.41839      0.15745   0.58394203    5.4949327   -102.32777    1.6878805    8.1915726    9.7235046    656.72079
  315000    209.05553       0.1575  -0.45597392    5.9373339   -102.29159    1.4862402    8.1751319    9.7239246    655.43105
  315100    286.31248      0.15755   0.26280867    5.6919207   -102.31675    2.0354836    8.2194129    9.7243447     659.0097
  315200    274.20194       0.1576    0.2564906    5.5756454   -102.03296     1.949386    8.1673208    9.7247647    654.86138
  315300    323.27395      0.15765  -0.61643391    4.9474748   -101.98406    2.2982541    8.1636225    9.7251848    654.59312
  315400    317.45262       0.1577 -0.052570649    6.2589787   -101.70026    2.2568684    8.3051129    9.7256049    665.96717
  315500    315.10772      0.15775   0.46748736    4.6849315   -101.63324    2.2401978    8.3340907    9.7260249    668.31969
  315600    285.83455       0.1578    0.7564442    4.2973133   -101.65319    2.0320858     8.191851     9.726445    656.94171
  315700    296.19555      0.15785    -1.845767    5.2708601   -102.20064    2.1057454    8.1776083     9.726865    655.82785
  315800    279.50338       0.1579    1.2261467    6.3513464   -102.24928    1.9870756    8.3361415    9.7272851    668.57077
  315900    331.31103      0.15795   0.76820757    6.5487924   -102.52516    2.3553922    8.1211927    9.7277051    651.35968
  316000    273.17383        0.158   -2.2932847    7.2337436   -101.97966    1.9420769    8.1835775    9.7281252    656.39159
  316100    348.22046      0.15805    1.3451992     5.783315   -101.75317    2.4756065    8.3067875    9.7285453    666.30284
  316200    308.29755       0.1581   0.13470798      5.18713   -101.40186    2.1917822    8.2432015    9.7289653    661.23104
  316300    302.58968      0.15815  -0.79629531    5.5608939   -101.66224    2.1512032    8.2981232    9.7293854    665.66534
